,id,created_at,text,TEXT,TOKENISASI,STOP_REMOVAL
86,1616051136439681025,2023-01-19 12:33:10+00:00,rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 polisipenolongpresisi https t co 60ak96snj4,RT humaspoldajbr GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 POLISIPENOLONGPRESISI https t co 60AK96snj4,"['rt', 'humaspoldajbr', 'gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'polisipenolongpresisi', 'https', 't', 'co', '60ak96snj4']",rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian 2022 polisipenolongpresisi https t co 60ak96snj4
87,1616051132408766464,2023-01-19 12:33:09+00:00,rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 polisipenolongpresisi https t co 60ak96snj4,RT humaspoldajbr GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 POLISIPENOLONGPRESISI https t co 60AK96snj4,"['rt', 'humaspoldajbr', 'gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'polisipenolongpresisi', 'https', 't', 'co', '60ak96snj4']",rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian 2022 polisipenolongpresisi https t co 60ak96snj4
88,1616051131813335040,2023-01-19 12:33:09+00:00,rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 polisipenolongpresisi https t co 60ak96snj4,RT humaspoldajbr GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 POLISIPENOLONGPRESISI https t co 60AK96snj4,"['rt', 'humaspoldajbr', 'gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'polisipenolongpresisi', 'https', 't', 'co', '60ak96snj4']",rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian 2022 polisipenolongpresisi https t co 60ak96snj4
89,1616051127165898752,2023-01-19 12:33:08+00:00,rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 polisipenolongpresisi https t co 60ak96snj4,RT humaspoldajbr GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 POLISIPENOLONGPRESISI https t co 60AK96snj4,"['rt', 'humaspoldajbr', 'gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'polisipenolongpresisi', 'https', 't', 'co', '60ak96snj4']",rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian 2022 polisipenolongpresisi https t co 60ak96snj4
90,1616051117720322048,2023-01-19 12:33:05+00:00,rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 polisipenolongpresisi https t co 60ak96snj4,RT humaspoldajbr GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 POLISIPENOLONGPRESISI https t co 60AK96snj4,"['rt', 'humaspoldajbr', 'gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'polisipenolongpresisi', 'https', 't', 'co', '60ak96snj4']",rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian 2022 polisipenolongpresisi https t co 60ak96snj4
91,1616051116084727813,2023-01-19 12:33:05+00:00,rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 polisipenolongpresisi https t co 60ak96snj4,RT humaspoldajbr GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 POLISIPENOLONGPRESISI https t co 60AK96snj4,"['rt', 'humaspoldajbr', 'gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'polisipenolongpresisi', 'https', 't', 'co', '60ak96snj4']",rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian 2022 polisipenolongpresisi https t co 60ak96snj4
92,1616051114083770369,2023-01-19 12:33:05+00:00,rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 polisipenolongpresisi https t co 60ak96snj4,RT humaspoldajbr GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 POLISIPENOLONGPRESISI https t co 60AK96snj4,"['rt', 'humaspoldajbr', 'gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'polisipenolongpresisi', 'https', 't', 'co', '60ak96snj4']",rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian 2022 polisipenolongpresisi https t co 60ak96snj4
93,1616051113790169091,2023-01-19 12:33:04+00:00,rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 polisipenolongpresisi https t co 60ak96snj4,RT humaspoldajbr GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 POLISIPENOLONGPRESISI https t co 60AK96snj4,"['rt', 'humaspoldajbr', 'gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'polisipenolongpresisi', 'https', 't', 'co', '60ak96snj4']",rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian 2022 polisipenolongpresisi https t co 60ak96snj4
94,1616051111097507840,2023-01-19 12:33:04+00:00,rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 polisipenolongpresisi https t co 60ak96snj4,RT humaspoldajbr GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 POLISIPENOLONGPRESISI https t co 60AK96snj4,"['rt', 'humaspoldajbr', 'gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'polisipenolongpresisi', 'https', 't', 'co', '60ak96snj4']",rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian 2022 polisipenolongpresisi https t co 60ak96snj4
95,1616051110971854854,2023-01-19 12:33:04+00:00,rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 polisipenolongpresisi https t co 60ak96snj4,RT humaspoldajbr GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 POLISIPENOLONGPRESISI https t co 60AK96snj4,"['rt', 'humaspoldajbr', 'gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'polisipenolongpresisi', 'https', 't', 'co', '60ak96snj4']",rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian 2022 polisipenolongpresisi https t co 60ak96snj4
96,1616050848127410178,2023-01-19 12:32:01+00:00,rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 polisipenolongpresisi https t co 60ak96snj4,RT humaspoldajbr GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 POLISIPENOLONGPRESISI https t co 60AK96snj4,"['rt', 'humaspoldajbr', 'gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'polisipenolongpresisi', 'https', 't', 'co', '60ak96snj4']",rt humaspoldajbr gubernur jawa barat apresiasi kinerja kepolisian 2022 polisipenolongpresisi https t co 60ak96snj4
97,1616046675545698305,2023-01-19 12:15:26+00:00,gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 gubernur provinsi jawa barat ridwan kamil atau yang akrab disapa kang emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 polisipenolongpresisi https t co oa4kigbpll,GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 Gubernur Provinsi Jawa Barat Ridwan Kamil atau yang akrab disapa Kang Emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 POLISIPENOLONGPRESISI https t co oA4kiGbpLl,"['gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'atau', 'yang', 'akrab', 'disapa', 'kang', 'emil', 'ini', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'polisipenolongpresisi', 'https', 't', 'co', 'oa4kigbpll']",gubernur jawa barat apresiasi kinerja kepolisian 2022 gubernur provinsi jawa barat ridwan kamil akrab disapa kang emil mengapresiasi kinerja anggota kepolisian 2022 polisipenolongpresisi https t co oa4kigbpll
98,1616046497434591232,2023-01-19 12:14:44+00:00,gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 gubernur provinsi jawa barat ridwan kamil atau yang akrab disapa kang emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 polisipenolongpresisi https t co g1oiwcpmew,GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 Gubernur Provinsi Jawa Barat Ridwan Kamil atau yang akrab disapa Kang Emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 POLISIPENOLONGPRESISI https t co G1oiwcpmeW,"['gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'atau', 'yang', 'akrab', 'disapa', 'kang', 'emil', 'ini', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'polisipenolongpresisi', 'https', 't', 'co', 'g1oiwcpmew']",gubernur jawa barat apresiasi kinerja kepolisian 2022 gubernur provinsi jawa barat ridwan kamil akrab disapa kang emil mengapresiasi kinerja anggota kepolisian 2022 polisipenolongpresisi https t co g1oiwcpmew
99,1616044571628273664,2023-01-19 12:07:05+00:00,rt cirebonpolresta gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 gubernur provinsi jawa barat ridwan kamil atau yan ,RT CirebonPolresta GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 Gubernur Provinsi Jawa Barat Ridwan Kamil atau yan ,"['rt', 'cirebonpolresta', 'gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'atau', 'yan', '']",rt cirebonpolresta gubernur jawa barat apresiasi kinerja kepolisian 2022 gubernur provinsi jawa barat ridwan kamil yan 
100,1616043810135605249,2023-01-19 12:04:03+00:00,gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 gubernur provinsi jawa barat ridwan kamil atau yang akrab disapa kang emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 polisipenolongpresisi https t co htzciwmflm,GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 Gubernur Provinsi Jawa Barat Ridwan Kamil atau yang akrab disapa Kang Emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 POLISIPENOLONGPRESISI https t co hTZCIWMfLm,"['gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'atau', 'yang', 'akrab', 'disapa', 'kang', 'emil', 'ini', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'polisipenolongpresisi', 'https', 't', 'co', 'htzciwmflm']",gubernur jawa barat apresiasi kinerja kepolisian 2022 gubernur provinsi jawa barat ridwan kamil akrab disapa kang emil mengapresiasi kinerja anggota kepolisian 2022 polisipenolongpresisi https t co htzciwmflm
101,1616043601590616064,2023-01-19 12:03:13+00:00,gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 gubernur provinsi jawa barat ridwan kamil atau yang akrab disapa kang emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co c50ubrptkl,GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 Gubernur Provinsi Jawa Barat Ridwan Kamil atau yang akrab disapa Kang Emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co c50ubRptKl,"['gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'atau', 'yang', 'akrab', 'disapa', 'kang', 'emil', 'ini', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'c50ubrptkl']",gubernur jawa barat apresiasi kinerja kepolisian 2022 gubernur provinsi jawa barat ridwan kamil akrab disapa kang emil mengapresiasi kinerja anggota kepolisian 2022 https t co c50ubrptkl
102,1616043285616955393,2023-01-19 12:01:58+00:00,gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 gubernur provinsi jawa barat ridwan kamil atau yang akrab disapa kang emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co jqvx7ievhg,GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 Gubernur Provinsi Jawa Barat Ridwan Kamil atau yang akrab disapa Kang Emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 https t co JqVX7IEVHG,"['gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'atau', 'yang', 'akrab', 'disapa', 'kang', 'emil', 'ini', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'https', 't', 'co', 'jqvx7ievhg']",gubernur jawa barat apresiasi kinerja kepolisian 2022 gubernur provinsi jawa barat ridwan kamil akrab disapa kang emil mengapresiasi kinerja anggota kepolisian 2022 https t co jqvx7ievhg
103,1616042207911477253,2023-01-19 11:57:41+00:00,gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 gubernur provinsi jawa barat ridwan kamil atau yang akrab disapa kang emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 polisipenolongpresisi https t co ejxyfkekms,GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 Gubernur Provinsi Jawa Barat Ridwan Kamil atau yang akrab disapa Kang Emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 POLISIPENOLONGPRESISI https t co EjXyfKEkMs,"['gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'atau', 'yang', 'akrab', 'disapa', 'kang', 'emil', 'ini', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'polisipenolongpresisi', 'https', 't', 'co', 'ejxyfkekms']",gubernur jawa barat apresiasi kinerja kepolisian 2022 gubernur provinsi jawa barat ridwan kamil akrab disapa kang emil mengapresiasi kinerja anggota kepolisian 2022 polisipenolongpresisi https t co ejxyfkekms
104,1616041575490125825,2023-01-19 11:55:10+00:00,gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 gubernur provinsi jawa barat ridwan kamil atau yang akrab disapa kang emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 polisipenolongpresisi https t co lbqiyyl9l1,GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 Gubernur Provinsi Jawa Barat Ridwan Kamil atau yang akrab disapa Kang Emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 POLISIPENOLONGPRESISI https t co lBqiyyL9l1,"['gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'atau', 'yang', 'akrab', 'disapa', 'kang', 'emil', 'ini', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'polisipenolongpresisi', 'https', 't', 'co', 'lbqiyyl9l1']",gubernur jawa barat apresiasi kinerja kepolisian 2022 gubernur provinsi jawa barat ridwan kamil akrab disapa kang emil mengapresiasi kinerja anggota kepolisian 2022 polisipenolongpresisi https t co lbqiyyl9l1
105,1616036614664511489,2023-01-19 11:35:28+00:00,gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 gubernur provinsi jawa barat ridwan kamil atau yang akrab disapa kang emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 polisipenolongpresisi https t co phlo6tumgr,GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 Gubernur Provinsi Jawa Barat Ridwan Kamil atau yang akrab disapa Kang Emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 POLISIPENOLONGPRESISI https t co phlo6TUmgr,"['gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'atau', 'yang', 'akrab', 'disapa', 'kang', 'emil', 'ini', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'polisipenolongpresisi', 'https', 't', 'co', 'phlo6tumgr']",gubernur jawa barat apresiasi kinerja kepolisian 2022 gubernur provinsi jawa barat ridwan kamil akrab disapa kang emil mengapresiasi kinerja anggota kepolisian 2022 polisipenolongpresisi https t co phlo6tumgr
106,1616033595046653955,2023-01-19 11:23:28+00:00,gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 gubernur provinsi jawa barat ridwan kamil atau yang akrab disapa kang emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 polisipenolongpresisi https t co ikk84sqcb9,GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 Gubernur Provinsi Jawa Barat Ridwan Kamil atau yang akrab disapa Kang Emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 POLISIPENOLONGPRESISI https t co IKk84SqcB9,"['gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'atau', 'yang', 'akrab', 'disapa', 'kang', 'emil', 'ini', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'polisipenolongpresisi', 'https', 't', 'co', 'ikk84sqcb9']",gubernur jawa barat apresiasi kinerja kepolisian 2022 gubernur provinsi jawa barat ridwan kamil akrab disapa kang emil mengapresiasi kinerja anggota kepolisian 2022 polisipenolongpresisi https t co ikk84sqcb9
107,1616033504005087235,2023-01-19 11:23:06+00:00,gubernur jawa barat apresiasi kinerja kepolisian selama tahun 2022 gubernur provinsi jawa barat ridwan kamil atau yang akrab disapa kang emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 polisipenolongpresisi https t co 4syffraofc,GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022 Gubernur Provinsi Jawa Barat Ridwan Kamil atau yang akrab disapa Kang Emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022 POLISIPENOLONGPRESISI https t co 4syFfRaOfc,"['gubernur', 'jawa', 'barat', 'apresiasi', 'kinerja', 'kepolisian', 'selama', 'tahun', '2022', 'gubernur', 'provinsi', 'jawa', 'barat', 'ridwan', 'kamil', 'atau', 'yang', 'akrab', 'disapa', 'kang', 'emil', 'ini', 'mengapresiasi', 'kinerja', 'yang', 'dilakukan', 'oleh', 'anggota', 'kepolisian', 'selama', 'tahun', '2022', 'polisipenolongpresisi', 'https', 't', 'co', '4syffraofc']",gubernur jawa barat apresiasi kinerja kepolisian 2022 gubernur provinsi jawa barat ridwan kamil akrab disapa kang emil mengapresiasi kinerja anggota kepolisian 2022 polisipenolongpresisi https t co 4syffraofc
