,id,created_at,text
23,1616323952946868226,2023-01-20 06:37:14+00:00,"GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

Gubernur Provinsi Jawa Barat Ridwan Kamil atau yang akrab disapa Kang Emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022.

#POLISIPENOLONGPRESISI https://t.co/oqgUCdP24x"
24,1616322886771568640,2023-01-20 06:33:00+00:00,"Wali Kota Bandung, Yana Mulyana mengapresiasi dan berterima kasih atas kinerja dan kolaborasi yang dilakukan Kepolisian Republik Indonesia (Polri) bersama Pemkot Bandung untuk menjaga keamanan kota Bandung.

https://t.co/lMJjvx5DKh"
25,1616316653331156993,2023-01-20 06:08:14+00:00,"Ketua Harian Kompolnas Irjen Pol.(Purn) Dr. Benny Jozua Mamoto, S.H., https://t.co/PHdS13pj3F., mengapresiasi kinerja jajaran Divisi Humas Polri.

sumber : Divisihumaspolri https://t.co/J6DMM2heZW"
26,1616315074712604678,2023-01-20 06:01:58+00:00,"GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

Gubernur Provinsi Jawa Barat Ridwan Kamil atau yang akrab disapa Kang Emil ini mengapresiasi kinerja yang dilakukan oleh anggota kepolisian selama tahun 2022.

#POLISIPENOLONGPRESISI https://t.co/YbhvaahOz8"
27,1616299549693444097,2023-01-20 05:00:16+00:00,"Bhabinkamtibmas melakukan Sosialisasi kepada Warga  Masyarakat Desa Buluh Duri,  tentang Kartu Barcode Aplikasi Pelayanan Pengaduan Masyarakat Terpadu yang bertujuan untuk melayani pengaduan masyarakat terkait Kinerja Polri. https://t.co/K6285hhXb6"
28,1616297425882476546,2023-01-20 04:51:50+00:00,RT @ListyoSigitP: Press release akhir tahun kinerja Polri selama tahun 2022. Terima kasih kepada seluruh personel Polri yang telah bekerja…
29,1616288218814779392,2023-01-20 04:15:15+00:00,Layanan pengaduan masyarakat terhadap kinerja Polri. https://t.co/IQP7EB1C6o
30,1616285693751488514,2023-01-20 04:05:13+00:00,"Wali Kota Bandung  Apresiasi Kinerja Kepolisian Republik Indonesia Selama Tahun 2022

Wali kota Bandung Yana Mulyana mengapresiasi dan mengucapkan terimakasih atas segala kinerja dari kepolisian Republik Indonesia selama tahun 2022. https://t.co/PzDAaOQrQD"
31,1616281540899766273,2023-01-20 03:48:43+00:00,"RT @DivHumas_Polri: Ketua Harian Kompolnas Irjen Pol.(Purn) Dr. Benny Jozua Mamoto, S.H., https://t.co/4DihjLHgDu., mengapresiasi kinerja j…"
32,1616281450336366592,2023-01-20 03:48:21+00:00,"RT @humaspoldajbr: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

#POLISIPENOLONGPRESISI https://t.co/60AK96snj4"
33,1616278513488900096,2023-01-20 03:36:41+00:00,"Ketua Harian Kompolnas Irjen Pol.(Purn) Dr. Benny Jozua Mamoto, S.H., https://t.co/9cXODWKuPz., mengapresiasi kinerja jajaran Divisi Humas Polri. Hal tersebut disampaikan langsung oleh Ketua Harian Kompolnas saat melakukan kunjungan audiensi di gedung Divisi Humas Polri https://t.co/NPUdJiAPIc"
34,1616277850184888320,2023-01-20 03:34:03+00:00,"RT @DivHumas_Polri: Ketua Harian Kompolnas Irjen Pol.(Purn) Dr. Benny Jozua Mamoto, S.H., https://t.co/4DihjLHgDu., mengapresiasi kinerja j…"
35,1616276928314634242,2023-01-20 03:30:23+00:00,"RT @CirebonPolresta: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

Gubernur Provinsi Jawa Barat Ridwan Kamil atau yan…"
36,1616276766821330945,2023-01-20 03:29:44+00:00,"RT @ResImyu: GUBERNUR JAWA BARAT APRESIASI KINERJA KEPOLISIAN SELAMA TAHUN 2022

Gubernur Provinsi Jawa Barat Ridwan Kamil atau yang akrab…"
37,1616270897694007296,2023-01-20 03:06:25+00:00,"Kapolsek wonosari, Jumat tanggal 20 Januari 2023, Sama seperti biasanya kegiatan jumat curhat yang digagas Polri ini bertujuan untuk mendengarkan keluhan, saran serta kritik dari masyarakat, untuk membangun kinerja Polri yang lebih baik. https://t.co/ohk0s82Ttd"
